192.3025 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
192.5444 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
192.7863 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
193.0282 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
193.2701 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
193.5120 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
193.7539 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
193.9958 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
194.2377 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
194.4796 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
194.7214 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
194.9633 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
195.2052 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
195.4471 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
195.6890 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
195.9309 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
196.1728 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
196.4147 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
196.6566 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
196.8985 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
197.1403 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
197.3822 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
197.6241 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
197.8660 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
198.1079 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
198.3498 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
198.5917 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
198.8336 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
199.0755 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
199.3174 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
199.5592 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
199.8011 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
200.0430 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
200.2849 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
200.5268 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
200.7687 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
201.0106 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
201.2525 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
201.4944 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
201.7363 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
201.9781 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
202.2200 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
202.4619 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
202.7038 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
202.9457 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
203.1876 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
203.4295 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
203.6714 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
203.9133 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
204.1552 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
204.3970 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
204.6389 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
204.8808 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
205.1227 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
205.3646 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
205.6065 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
205.8484 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
206.0903 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
206.3322 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
206.5741 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
206.8159 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
207.0578 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
207.2997 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
207.5416 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
207.7835 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
208.0254 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
208.2673 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
208.5092 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
208.7511 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
208.9930 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
209.2348 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
209.4767 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
209.7186 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
209.9605 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
210.2024 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
210.4443 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
210.6862 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
210.9281 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
211.1700 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
211.4119 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
211.6538 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
211.8956 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
212.1375 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
212.3794 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
212.6213 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
212.8632 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
213.1051 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
213.3470 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
213.5889 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
213.8308 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
214.0726 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
214.3145 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
214.5564 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
214.7983 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
215.0402 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
215.2821 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
215.5240 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
215.7659 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
216.0078 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
216.2497 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
216.4915 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
216.7334 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
216.9753 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
217.2172 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
217.4591 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
217.7010 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
217.9429 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
218.1848 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
218.4267 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
218.6686 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
218.9104 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
219.1523 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
219.3942 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
219.6361 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
219.8780 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
220.1199 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
220.3618 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
220.6037 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
220.8456 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
221.0875 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
221.3293 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
221.5712 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
221.8131 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
222.0550 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
222.2969 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
222.5388 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
222.7807 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
223.0226 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
223.2645 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
223.5064 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
223.7482 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
223.9901 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
224.2320 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
224.4739 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
224.7158 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
224.9577 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
225.1996 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
225.4415 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
225.6834 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
225.9253 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
226.1671 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
226.4090 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
226.6509 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
226.8928 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
227.1347 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
227.3766 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
227.6185 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
227.8604 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
228.1023 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
228.3442 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
228.5861 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
228.8279 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
229.0698 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
229.3117 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
229.5536 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
229.7955 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
230.0374 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
230.2793 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
230.5212 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
230.7631 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
231.0049 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
231.2468 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
231.4887 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
231.7306 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
231.9725 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
232.2144 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
232.4563 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
232.6982 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
232.9401 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
233.1820 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
233.4238 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
233.6657 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
233.9076 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
234.1495 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
234.3914 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
234.6333 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
234.8752 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
235.1171 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
235.3590 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
235.6009 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
235.8427 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
236.0846 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
236.3265 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
236.5684 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
236.8103 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
237.0522 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
237.2941 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
237.5360 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
237.7779 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
238.0198 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
238.2616 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
238.5035 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
238.7454 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
238.9873 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
239.2292 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
239.4711 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
239.7130 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
239.9549 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
240.1968 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
240.4387 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
240.6805 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
240.9224 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
241.1643 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
241.4062 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
241.6481 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
241.8900 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
242.1319 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
242.3738 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
242.6157 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
242.8576 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
243.0994 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
243.3413 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
243.5832 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
243.8251 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
244.0670 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
244.3089 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
244.5508 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
244.7927 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
245.0346 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
245.2765 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
245.5183 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
245.7602 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
246.0021 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
246.2440 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
246.4859 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
246.7278 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
246.9697 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
247.2116 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
247.4535 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
247.6954 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
247.9372 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
248.1791 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
248.4210 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
248.6629 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
248.9048 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
249.1467 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
249.3886 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
249.6305 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
249.8724 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
250.1143 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
250.3561 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
250.5980 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
250.8399 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
251.0818 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
251.3237 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
251.5656 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
251.8075 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
252.0494 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
252.2913 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
252.5332 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
252.7750 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
253.0169 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
253.2588 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
253.5007 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
253.7426 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
253.9845 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
254.2264 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
254.4683 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
254.7102 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
254.9521 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
255.1939 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
255.4358 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
255.6777 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
255.9196 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
256.1615 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
256.4034 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
256.6453 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
256.8872 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
257.1291 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
257.3710 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
257.6128 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
257.8547 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
258.0966 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
258.3385 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
258.5804 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
258.8223 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
259.0642 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
259.3061 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
259.5480 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
259.7899 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
260.0317 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
260.2736 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
260.5155 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
260.7574 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
260.9993 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
261.2412 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
261.4831 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
261.7250 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
261.9669 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
262.2088 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
262.4506 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
262.6925 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
262.9344 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
263.1763 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
263.4182 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
263.6601 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
263.9020 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
264.1439 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
264.3858 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
264.6277 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
264.8696 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
265.1114 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
265.3533 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
265.5952 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
265.8371 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
266.0790 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
266.3209 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
266.5628 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
266.8047 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
267.0466 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
267.2885 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
267.5303 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
267.7722 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
268.0141 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
268.2560 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
268.4979 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
268.7398 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
268.9817 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
269.2236 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
269.4655 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
269.7073 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
269.9492 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
270.1911 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
270.4330 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
270.6749 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
270.9168 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
271.1587 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
271.4006 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
271.6425 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
271.8844 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
272.1262 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
272.3681 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
272.6100 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
272.8519 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
273.0938 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
273.3357 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
273.5776 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
273.8195 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
274.0614 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
274.3033 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
274.5451 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
274.7870 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
275.0289 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
275.2708 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
275.5127 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
275.7546 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
275.9965 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
276.2384 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
276.4803 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
276.7222 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
276.9640 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
277.2059 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
277.4478 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
277.6897 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
277.9316 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
278.1735 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
278.4154 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
278.6573 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
278.8992 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
279.1411 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
279.3829 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
279.6248 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
279.8667 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
280.1086 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
280.3505 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
280.5924 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
280.8343 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
281.0762 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
281.3181 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
281.5600 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
281.8019 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
282.0437 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
282.2856 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
282.5275 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
282.7694 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
283.0113 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
283.2532 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
283.4951 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
283.7370 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
283.9789 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
284.2208 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
284.4626 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
284.7045 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
284.9464 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
285.1883 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
285.4302 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
285.6721 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
285.9140 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
286.1559 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
286.3978 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
286.6396 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
286.8815 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
287.1234 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
287.3653 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
287.6072 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
287.8491 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
288.0910 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
288.3329 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
288.5748 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
288.8167 nan  nan  nan  nan  nan  nan  nan  nan  nan  nan
